Date_Time,NetRad_Wm2,Pressure_kPa,AirTemp1_C,AirTemp2_C,RelHumidity,WindSpeed_kph,WindDirection_Degrees,WindGust_kph,PPT_mm,NetRad_sw_Wm2,SolarRad_Wm2,SoilTemp_C,NetRad_lw_Wm2,SurfaceLevel_mm,OutRad_sw_Wm2,OutRad_lw_Wm2,InRad_lw_Wm2,timeMST,TIMESTAMP_UTC,Evaporation_mm30min,CO2_kgm2s
16-Jul-2018 04:30:00,-70.5083333333333,87.2672359400001,28.3074074074074,28.5435185185185,22.765,7.5478046,293.758333333333,9.575573,0,-3.97666666666667,0,29.5740740740741,-66.535,-1.05833333333333,0.625,462.023333333333,395.49,0.196180555555556,07/16/2018 10:30,0.001221074,1.81724e-08
16-Jul-2018 05:00:00,-59.6083333333333,87.2672359400001,28.0601851851852,28.287962962963,24.0916666666667,4.5222454,290.351666666667,5.793624,0,-3.16666666666667,0,29.437962962963,-56.44,-1.016,0.301666666666667,460.366666666667,403.903333333333,0.217013888888889,07/16/2018 11:00,0.001108089,1.06279e-08
16-Jul-2018 05:30:00,-60.6316666666667,87.2672359400001,28.1416666666667,28.1824074074074,23.2366666666667,3.57809926666667,319.083333333333,4.8199733,0,-2.90833333333333,0,29.2981481481481,-57.725,-0.889,0.356666666666667,459.94,402.226666666667,0.237847222222222,07/16/2018 11:30,-0.00026309,-1.25593e-09
16-Jul-2018 06:00:00,-60.075,87.3010998266668,28.912037037037,29.0824074074074,22.9166666666667,12.2685352666667,187.195,19.4596028333333,0,-2.4,0.238333333333333,29.1592592592593,-57.6733333333333,-0.719666666666667,1.16166666666667,461.658333333333,403.995,0.258680555555556,07/16/2018 12:00,0.001132795,1.32807e-09
16-Jul-2018 06:30:00,-62.52,87.3067438077779,27.5611111111111,27.7944444444444,25.115,8.95329486666667,89.2716666666667,12.4697027666667,0,6.74833333333333,15.075,29.0166666666667,-69.27,-0.338666666666667,8.345,457.548333333333,388.278333333333,0.279513888888889,07/16/2018 12:30,0.002369505,3.38642e-08
16-Jul-2018 07:00:00,-47.4666666666667,87.3349637133334,27.4759259259259,27.8027777777778,24.5583333333333,1.92047906666667,215.943333333333,3.40643633333333,0,23.5216666666667,45.0916666666667,28.8861111111111,-70.9866666666667,0.254,21.59,456.703333333333,385.718333333333,0.300347222222222,07/16/2018 13:00,0.001093694,1.2432e-08
16-Jul-2018 07:30:00,-39.2816666666667,87.3688276000001,27.6712962962963,27.9916666666667,25.2133333333333,2.34427193333333,204.15,3.59955713333333,0,52.0566666666667,96.8983333333333,28.7574074074074,-91.34,0.677333333333333,44.9183333333333,456.221666666667,364.916666666667,0.321180555555556,07/16/2018 13:30,0.000418675,4.15006e-09
16-Jul-2018 08:00:00,34.1816666666667,87.3914035244446,28.8175925925926,29.7787037037037,22.865,4.84947786666667,199.616666666667,7.34931933333333,0,151.283333333333,269.708333333333,28.6314814814815,-117.101666666667,0.846666666666667,118.461666666667,460.286666666667,343.201666666667,0.342013888888889,07/16/2018 14:00,5.76897e-05,4.31114e-10
16-Jul-2018 08:30:00,113.446666666667,87.4026914866668,28.0509259259259,28.937037037037,22.49,25.3792918,325.383333333333,29.6199027,0,234.53,407.401666666667,28.5157407407407,-121.081666666667,1.016,173.036666666667,464.856666666667,343.788333333333,0.362847222222222,07/16/2018 14:30,0.002836134,7.48006e-09
16-Jul-2018 09:00:00,171.588333333333,87.413979448889,28.6092592592593,29.3851851851852,21.9333333333333,21.7716879666667,329.983333333333,26.9698561666667,0,299.848333333333,521.561666666667,28.4481481481481,-128.26,1.143,221.746666666667,471.391666666667,343.148333333333,0.383680555555556,07/16/2018 15:00,0.001289908,1.99324e-08
